Customer ID,Branch Code,City,Age,Age_Group,Avg. Annual Income/Month,Income_Segment,Avg_Balance,Balance_Risk_Level,Balance_Volatility,Balance_Growth,Balance_Growth_Rate,Avg_Products,Product_Adoption,Max_Products,Product_Diversity,Avg_CreditCard,Avg_Active,Activity_Status,Activity_Trend,Risk_Score,Risk_Category,Unpaid Tagging
15754261,1008,Jakarta,52,46-55,25000000,Very High Income,23119881.55,Low Risk,196509.6280056442,-1.391563573685916,-0.4621070148151977,1.0,Low,1,1,1.0,0.75,Active,1,0.6117857388731492,High Risk,0
15754649,1008,Jakarta,48,46-55,17000000,Very High Income,115622055.2,Low Risk,86576.55961633033,-0.12961006449727155,-0.04320335520584158,1.0,Low,1,1,1.0,0.25,Inactive,0,0.6648259666606192,High Risk,1
15754713,1009,Jakarta,64,55+,16000000,Very High Income,44024760.48,Low Risk,235171.5,-1.065514249954397,-0.3551714246975127,1.0,Low,1,1,1.0,0.5,Active,0,0.6804105101538324,High Risk,0
15754940,1007,Jakarta,43,36-45,33000000,Very High Income,392323.94000000006,High Risk,263406.7483634166,54517892.00000001,inf,2.0,Medium,2,1,1.0,0.5,Active,0,0.612369016026859,High Risk,0
15755209,1002,Jakarta,32,26-35,28000000,Very High Income,0.0,Very High Risk,0.0,0.0,,2.0,Medium,2,1,1.0,0.25,Inactive,-1,0.6862337411150332,High Risk,0
15755262,1004,Jakarta,41,36-45,29000000,Very High Income,74654542.19,Low Risk,145126.80511538865,-0.33614099759557714,-0.11204700069687619,1.0,Low,1,1,1.0,0.25,Inactive,0,0.6590832186694112,High Risk,0
15755863,1001,Jakarta,42,36-45,14000000,Very High Income,1158299.375,Low Risk,815953.0374584858,178536550.0,inf,2.0,Medium,2,1,1.0,1.0,Active,0,0.5712282968384641,High Risk,0
15756056,1007,Jakarta,54,46-55,15000000,Very High Income,114687148.6,Low Risk,98847.56223768664,-0.14917216315191656,-0.04972405481721287,1.0,Low,1,1,1.0,0.25,Inactive,0,0.6730510112108692,High Risk,0
15756070,1003,Jakarta,52,46-55,17000000,Very High Income,55439220.63,Low Risk,166353.5,-0.5974402168626947,-0.1991467425302984,1.0,Low,1,1,1.0,0.25,Inactive,0,0.7211719483875542,Very High Risk,0
15756118,1002,Jakarta,66,55+,28000000,Very High Income,0.0,Very High Risk,0.0,0.0,,1.0,Low,1,1,1.0,0.0,Inactive,0,0.7877762197185822,Very High Risk,0
15756125,1008,Jakarta,39,36-45,60000000,Very High Income,59810204.83,Low Risk,119545.92948981297,-0.3840937644790197,-0.12773291169968504,2.75,High,3,2,1.0,1.0,Active,0,0.3124570282936913,Medium Risk,0
15756167,1007,Jakarta,59,55+,17000000,Very High Income,107471180.6,Low Risk,89900.9424663242,-0.14478325678302836,-0.04826108604307766,1.0,Low,1,1,1.0,0.5,Active,-1,0.617334136491922,High Risk,0
15756751,1003,Jakarta,49,46-55,27000000,Very High Income,40313474.2,Low Risk,385355.4588943391,1.9741452226158436,0.6554752426805772,1.0,Low,1,1,1.0,1.0,Active,0,0.5332154929533547,High Risk,0
15756848,1004,Jakarta,40,36-45,36000000,Very High Income,113296352.95,Low Risk,186499.5,0.33003911327022906,0.11001303873016492,1.5,Medium,2,2,0.25,0.25,Inactive,0,0.6979980305286463,High Risk,1
15756871,1003,Jakarta,45,36-45,54000000,Very High Income,72460554.53,Low Risk,319893.0334725187,-0.9278490351822783,-0.30984073544942925,1.75,Medium,2,2,1.0,0.75,Active,-1,0.4242048823543542,Medium Risk,0
15756875,1003,Jakarta,43,36-45,48000000,Very High Income,199194049.25,Low Risk,163891.5475090667,-0.1108630267009371,-0.036894011742686736,1.0,Low,1,1,1.0,0.5,Active,1,0.41753791089146025,Medium Risk,0
15756932,1005,Jakarta,26,26-35,34000000,Very High Income,93560568.19,Low Risk,0.0,0.0,0.0,2.0,Medium,2,1,1.0,0.25,Inactive,-1,0.5765887416955395,High Risk,0
15756975,1006,Jakarta,35,26-35,52000000,Very High Income,188522985.75,Low Risk,271053.1040963191,-0.25879394464738226,-0.08628136656788263,1.0,Low,1,1,1.0,0.5,Active,0,0.41282917652153645,Medium Risk,0
15757188,1007,Jakarta,30,26-35,28000000,Very High Income,111929096.8,Low Risk,181027.0,0.3237290620818418,0.10790968832548042,2.0,Medium,2,1,1.0,0.25,Inactive,1,0.5814404908790444,High Risk,0
15757306,1004,Jakarta,52,46-55,29000000,Very High Income,65705114.72,Low Risk,185350.89552611645,-0.68814220211221,-0.22977583639358276,1.0,Low,1,1,1.0,0.75,Active,0,0.5572159711960991,High Risk,0
15757408,1003,Jakarta,23,18-25,7000000,High Income,24173069.99,Low Risk,0.0,0.0,0.0,1.0,Low,1,1,1.0,0.25,Inactive,-1,0.787193486048836,Very High Risk,0
15757467,1003,Jakarta,48,46-55,30000000,Very High Income,53376238.25,Low Risk,50528.5,0.18941921867407296,0.06313974074150241,2.5,High,3,2,1.0,0.25,Inactive,1,0.6057009621929769,High Risk,0
15757759,1007,Jakarta,55,46-55,30000000,Very High Income,0.0,Very High Risk,0.0,0.0,,2.25,High,3,2,1.0,0.0,Inactive,0,0.7224022049223926,Very High Risk,0
15757811,1001,Jakarta,68,55+,17000000,Very High Income,0.0,Very High Risk,0.0,0.0,,1.0,Low,1,1,1.0,0.0,Inactive,0,0.8281997969150428,Very High Risk,1
15757911,1007,Jakarta,50,46-55,24000000,Very High Income,35987560.18,Low Risk,166001.16303081534,-0.6290311259667124,-0.20880897296026527,1.0,Low,1,1,1.0,1.0,Active,0,0.5482902277469751,High Risk,0
15758031,1004,Jakarta,46,46-55,27000000,Very High Income,75671822.18,Low Risk,241276.0,-0.6366754588612502,-0.21222515575383127,1.0,Low,1,1,1.0,0.25,Inactive,1,0.6654805349194968,High Risk,1
15758050,1001,Jakarta,40,36-45,23000000,Very High Income,129585626.05,Low Risk,162903.55825942947,-0.005457876156981065,-0.001595803342705852,1.5,Medium,2,2,1.0,0.75,Active,1,0.4962475662452356,Medium Risk,0
15758081,1009,Jakarta,63,55+,15000000,Very High Income,73757997.5,Low Risk,26739.97771751752,0.06281291092768479,0.020937637259854647,2.0,Medium,2,1,0.25,0.25,Inactive,0,0.7889782606476244,Very High Risk,1
15758546,1008,Jakarta,57,55+,0,Low Income,888395.2000000001,Medium Risk,615165.9170675611,141969960.0,inf,1.0,Low,1,1,1.0,0.75,Active,0,0.724471661500871,Very High Risk,0
15758685,1006,Jakarta,61,55+,20000000,Very High Income,85444763.38,Low Risk,88097.02615251362,0.218529917389342,0.07280557832001211,2.5,High,3,2,1.0,0.5,Active,1,0.5573025573148664,High Risk,0
15758775,1005,Jakarta,36,36-45,29000000,Very High Income,321753.91,High Risk,377900.0153928075,72813332.0,inf,2.0,Medium,2,1,1.0,0.75,Active,0,0.5720115097898217,High Risk,0
15758845,1002,Jakarta,33,26-35,26000000,Very High Income,49380926.91,Low Risk,210800.85924397936,0.6392325283524994,0.2138814128853713,4.0,Very High,4,1,0.25,0.75,Active,0,0.5682926787326649,High Risk,1
15758901,1004,Jakarta,28,26-35,39000000,Very High Income,157103413.0,Low Risk,126398.1397331464,-0.13925576758412883,-0.04641858948996787,1.25,Medium,2,2,1.0,0.25,Inactive,0,0.5335371722092231,High Risk,0
15759290,1009,Jakarta,65,55+,27000000,Very High Income,57959.69,Very High Risk,66926.08524729453,11591938.0,inf,1.0,Low,1,1,1.0,0.5,Active,-1,0.6811507061761898,High Risk,1
15759381,1005,Jakarta,29,26-35,20000000,Very High Income,115061463.9,Low Risk,96304.97375525316,0.1546480643610525,0.051597699250623595,1.0,Low,1,1,1.0,1.0,Active,0,0.4889570270261942,Medium Risk,0
15759456,1003,Jakarta,24,18-25,12000000,Very High Income,277353.44,High Risk,333717.51234831056,66960338.0,inf,2.0,Medium,2,1,1.0,0.75,Active,0,0.6345258807062205,High Risk,0
15759555,1003,Jakarta,45,36-45,46000000,Very High Income,1054288.7550000001,Low Risk,702859.17,140571834.0,inf,2.0,Medium,2,1,1.0,0.5,Active,-1,0.5639759351322869,High Risk,0
15759717,1007,Jakarta,54,46-55,19000000,Very High Income,0.0,Very High Risk,0.0,0.0,,2.0,Medium,2,1,1.0,0.25,Inactive,-1,0.7193075770030464,Very High Risk,0
15759966,1008,Jakarta,66,55+,18000000,Very High Income,142059477.2,Low Risk,270824.7704839177,-0.4038260473328869,-0.1347268871857062,1.0,Low,1,1,1.0,0.5,Active,1,0.581276086445864,High Risk,1
15760177,1003,Jakarta,50,46-55,17000000,Very High Income,68531987.86,Low Risk,458296.539780377,-1.4408836011883102,-0.48237852470969605,1.0,Low,1,1,1.0,1.0,Active,0,0.5435447085160122,High Risk,0
15760550,1006,Jakarta,67,55+,30000000,Very High Income,88239900.5,Low Risk,214547.04244582352,-0.5822033156680275,-0.19432889510322776,1.75,Medium,2,2,1.0,0.75,Active,0,0.4976284170792723,Medium Risk,0
15760749,1005,Jakarta,67,55+,0,Low Income,0.0,Very High Risk,0.0,0.0,,2.0,Medium,2,1,1.0,0.25,Inactive,-1,0.7891301194332963,Very High Risk,0
15760924,1006,Jakarta,42,36-45,31000000,Very High Income,0.0,Very High Risk,0.0,0.0,,2.0,Medium,2,1,1.0,0.25,Inactive,-1,0.6752091291523621,High Risk,0
15761102,1009,Jakarta,27,26-35,35000000,Very High Income,136891132.35,Low Risk,268679.5358729739,-0.4017690175666811,-0.13405425746930338,2.0,Medium,2,1,1.0,0.75,Active,-1,0.42209965265652205,Medium Risk,0
15761132,1003,Jakarta,63,55+,19000000,Very High Income,71953077.95,Low Risk,192058.5,0.535989739994554,0.17866324915788806,1.25,Medium,2,2,1.0,0.5,Active,-1,0.6316332477463336,High Risk,0
15761141,1001,Jakarta,53,46-55,27000000,Very High Income,123440230.6,Low Risk,186420.0,-0.3013582420625663,-0.10045274816612437,1.0,Low,1,1,1.0,0.5,Active,-1,0.5656344591965556,High Risk,0
15761506,1002,Jakarta,57,55+,15000000,Very High Income,167917747.1,Low Risk,248312.64304165693,0.3615363562425898,0.12040493997668526,2.0,Medium,2,1,1.0,0.5,Active,1,0.5216715591276775,High Risk,1
15761525,1005,Jakarta,51,46-55,21000000,Very High Income,137326.935,High Risk,138195.06417137614,30537658.0,inf,2.25,High,3,2,1.0,0.75,Active,1,0.589978289477284,High Risk,0
15761606,1006,Jakarta,47,46-55,20000000,Very High Income,88263622.77,Low Risk,384050.0085122379,1.0708884009290869,0.35601529794451936,1.0,Low,1,1,1.0,0.5,Active,1,0.6242925376299288,High Risk,1
15761706,1007,Jakarta,24,18-25,17000000,Very High Income,730878.9650000001,Medium Risk,536244.6005138041,84190662.0,inf,2.0,Medium,2,1,1.0,1.0,Active,0,0.5606038558345664,High Risk,0
15761976,1009,Jakarta,52,46-55,25000000,Very High Income,97801795.54,Low Risk,246841.36051250945,-0.5285115312590194,-0.17631413901155746,1.25,Medium,2,2,1.0,0.75,Active,0,0.5302601868359197,High Risk,1
15762123,1005,Jakarta,25,18-25,14000000,Very High Income,101369867.45,Low Risk,176186.5419876993,0.10280837102250157,0.03472150359107677,1.0,Low,1,1,1.0,1.0,Active,0,0.5238249632786693,High Risk,0
15762228,1003,Jakarta,54,46-55,30000000,Very High Income,147337697.35,Low Risk,272958.91427511576,-0.44084580183550376,-0.14709271970677246,2.0,Medium,2,1,1.0,0.75,Active,0,0.4306934436659112,Medium Risk,0
15762351,1003,Jakarta,68,55+,30000000,Very High Income,146307560.25,Low Risk,244375.5,0.3348962982972064,0.11163210019731196,2.75,High,3,2,1.0,0.5,Active,-1,0.4519664018721047,Medium Risk,0
15762392,1004,Jakarta,46,46-55,26000000,Very High Income,102269098.8,Low Risk,190018.54580452578,0.09034603462068055,0.030440266443665376,4.0,Very High,5,3,1.0,0.75,Active,0,0.3947494164649082,Medium Risk,0
15762418,1005,Jakarta,44,36-45,49000000,Very High Income,102427493.2,Low Risk,192712.51869559486,0.0608027998485131,0.020631028662850458,1.0,Low,1,1,1.0,1.0,Active,0,0.39421429173683803,Medium Risk,0
15762455,1008,Jakarta,32,26-35,15000000,Very High Income,916486.0700000001,Medium Risk,637118.360272614,134967276.0,inf,2.0,Medium,2,1,1.0,0.75,Active,-1,0.6229028829123007,High Risk,0
15762573,1003,Jakarta,31,26-35,15000000,Very High Income,101237770.55,Low Risk,168365.86464279707,-0.0387010267975208,-0.012621371086163347,1.0,Low,1,1,1.0,1.0,Active,0,0.5202737679143645,High Risk,0
15762615,1008,Jakarta,26,26-35,15000000,Very High Income,58770768.45,Low Risk,209099.2503627165,0.4326459252458337,0.1450144578484321,1.0,Low,1,1,1.0,0.5,Active,1,0.6702794791492293,High Risk,1
15762682,1004,Jakarta,33,26-35,18000000,Very High Income,401014.12,High Risk,469440.59203463915,89656424.0,inf,2.0,Medium,2,1,1.0,0.5,Active,1,0.6674839396876554,High Risk,0
15762708,1001,Jakarta,41,36-45,37000000,Very High Income,22934864.23,Low Risk,54995.826768946754,0.5322139816397347,0.1772135598475666,1.0,Low,1,1,1.0,1.0,Active,0,0.5127374530689037,High Risk,0
15762716,1006,Jakarta,49,46-55,25000000,Very High Income,122354572.1,Low Risk,0.0,0.0,0.0,2.0,Medium,2,1,1.0,0.25,Inactive,-1,0.5827042857425282,High Risk,0
15762745,1009,Jakarta,30,26-35,36000000,Very High Income,122169569.4,Low Risk,156745.8812983614,0.29422613197806874,0.09802395934899177,1.5,Medium,2,2,1.0,0.75,Active,0,0.45541750648632096,Medium Risk,0
15762821,1003,Jakarta,28,26-35,17000000,Very High Income,59119609.59,Low Risk,94622.5,0.3208756433614722,0.10695854960069973,1.0,Low,1,1,1.0,0.25,Inactive,0,0.7177261962795013,Very High Risk,0
15762928,1009,Jakarta,46,46-55,30000000,Very High Income,179359280.3,Low Risk,189201.65375598596,0.1911082799459222,0.06376397199724013,1.0,Low,1,1,0.25,0.75,Active,1,0.5711596448914205,High Risk,1
15763055,1001,Jakarta,70,55+,23000000,Very High Income,57092618.99,Low Risk,145355.9940880779,0.07483715655290749,0.025580102691976265,2.0,Medium,2,1,1.0,0.75,Active,0,0.5409091972467484,High Risk,0
15763063,1009,Jakarta,30,26-35,38000000,Very High Income,182209.04,High Risk,231848.01534006887,24512858.0,inf,2.0,Medium,2,1,1.0,0.75,Active,0,0.5390683223292428,High Risk,0
15763097,1004,Jakarta,53,46-55,24000000,Very High Income,55603359.07,Low Risk,91183.12959643357,0.08594501483811426,0.02900956321582789,1.0,Low,1,1,1.0,0.5,Active,0,0.6401711199178468,High Risk,0
15763111,1001,Jakarta,32,26-35,15000000,Very High Income,496516.57499999995,High Risk,338578.4079561225,56135410.0,inf,3.25,Very High,4,3,1.0,0.5,Active,1,0.620394864301925,High Risk,0
15763874,1007,Jakarta,58,55+,24000000,Very High Income,82494434.98,Low Risk,139250.81676241616,0.31116953306698464,0.10368758094986645,1.0,Low,1,1,1.0,0.75,Active,0,0.559871378370099,High Risk,0
15763898,1004,Jakarta,30,26-35,23000000,Very High Income,905773.2749999999,Medium Risk,647700.4933442019,137335170.0,inf,2.5,High,3,2,1.0,0.75,Active,-1,0.5703042381026415,High Risk,0
15764073,1004,Jakarta,33,26-35,33000000,Very High Income,65511476.5,Low Risk,176023.29312598566,0.6552472332402531,0.2180708199777263,1.0,Low,1,1,1.0,0.5,Active,1,0.5978208415417392,High Risk,0
15764174,1007,Jakarta,54,46-55,20000000,Very High Income,1132115.405,Low Risk,756601.3869787311,143455054.0,inf,2.0,Medium,2,1,1.0,0.5,Active,1,0.659449707195975,High Risk,0
15764195,1006,Jakarta,59,55+,20000000,Very High Income,0.0,Very High Risk,0.0,0.0,,1.0,Low,1,1,1.0,0.0,Inactive,0,0.8171751849523717,Very High Risk,1
15764237,1008,Jakarta,57,55+,28000000,Very High Income,11499589.48,Low Risk,240870.67178190596,-4.303111086526176,-1.446929050128539,2.0,Medium,2,1,1.0,0.5,Active,0,0.6203442283199114,High Risk,0
15764284,1009,Jakarta,43,36-45,16000000,Very High Income,208325266.2,Low Risk,336903.71210530365,0.3438419550940515,0.11452736080880636,1.0,Low,1,1,1.0,0.75,Active,-1,0.4714616400546975,Medium Risk,0
15764343,1007,Jakarta,48,46-55,29000000,Very High Income,83427808.87,Low Risk,329076.0523216227,0.8358766569774949,0.27805434640725635,1.0,Low,1,1,1.0,0.5,Active,0,0.5957462166652502,High Risk,0
15764431,1005,Jakarta,39,36-45,23000000,Very High Income,71841.63,Very High Risk,143683.26,28736652.0,inf,2.0,Medium,2,1,1.0,0.25,Inactive,1,0.7045408328953936,Very High Risk,0
15764491,1002,Jakarta,23,18-25,9000000,High Income,38631563.63,Low Risk,139878.94532654536,-0.008244702109611894,-0.0009151420062118257,1.5,Medium,2,2,1.0,1.0,Active,0,0.5777281385960591,High Risk,0
15764618,1008,Jakarta,22,18-25,8000000,High Income,120417374.3,Low Risk,203015.01136943873,0.17407064123962046,0.05834791032067373,2.0,Medium,2,1,1.0,0.75,Active,0,0.5367446623322457,High Risk,0
15764892,1006,Jakarta,44,36-45,23000000,Very High Income,63467976.08,Low Risk,258013.8881675429,0.7229622680240845,0.2409109670080604,2.0,Medium,2,1,1.0,0.5,Active,1,0.59006334986817,High Risk,1
15765257,1009,Jakarta,66,55+,18000000,Very High Income,12313177.87,Low Risk,167917.5,2.7844007449338006,0.9281336585959643,1.5,Medium,2,2,1.0,0.5,Active,-1,0.6795409247921564,High Risk,1
15765297,1001,Jakarta,25,18-25,4000000,Medium Income,795122.39,Medium Risk,530118.4030557333,106458052.0,inf,2.75,High,3,2,1.0,0.5,Active,0,0.6837485821773235,High Risk,0
15765457,1004,Jakarta,62,55+,22000000,Very High Income,78197322.3,Low Risk,218306.05609556506,-0.3643512521408053,-0.12100630461422031,2.0,Medium,2,1,1.0,0.5,Active,1,0.5799479183724261,High Risk,0
15765694,1005,Jakarta,69,55+,21000000,Very High Income,66349904.71,Low Risk,171073.16268656324,-0.07259709003824084,-0.023289045641875873,1.75,Medium,2,2,1.0,0.75,Active,-1,0.5511966898212262,High Risk,0
15765732,1009,Jakarta,46,46-55,15000000,Very High Income,75145035.36,Low Risk,389383.6017232878,1.0917346804662984,0.3629242026978933,1.0,Low,1,1,1.0,0.5,Active,0,0.6549491253914699,High Risk,0
15765846,1004,Jakarta,50,46-55,26000000,Very High Income,119221587.95,Low Risk,183076.7486390612,0.007524278631012981,0.002820218743992964,2.0,Medium,2,1,1.0,0.75,Active,-1,0.4717165416094029,Medium Risk,0
15765857,1006,Jakarta,46,46-55,28000000,Very High Income,214105.945,High Risk,159927.75838879118,18346526.0,inf,2.0,Medium,2,1,1.0,0.5,Active,1,0.6309102253120125,High Risk,0
15766166,1007,Jakarta,37,36-45,53000000,Very High Income,0.0,Very High Risk,0.0,0.0,,2.0,Medium,2,1,1.0,0.25,Inactive,-1,0.5943619747594411,High Risk,0
15766659,1007,Jakarta,68,55+,20000000,Very High Income,0.0,Very High Risk,0.0,0.0,,1.0,Low,1,1,1.0,0.25,Inactive,-1,0.7620521251390167,Very High Risk,1
15766667,1009,Jakarta,58,55+,24000000,Very High Income,614849.16,Medium Risk,436814.0805449312,92654388.0,inf,2.25,High,3,2,1.0,0.75,Active,-1,0.578506598895663,High Risk,0
15766887,1006,Jakarta,36,36-45,58000000,Very High Income,575115.72,Medium Risk,383920.17488773674,73885296.0,inf,1.0,Low,1,1,1.0,0.5,Active,1,0.5667455302562018,High Risk,1
15767064,1002,Jakarta,29,26-35,15000000,Very High Income,313987.44,High Risk,627974.88,125594976.0,inf,1.0,Low,1,1,1.0,0.5,Active,0,0.7250094488845996,Very High Risk,0
15767598,1005,Jakarta,61,55+,28000000,Very High Income,143493701.8,Low Risk,175640.05204679255,-0.15951071732825173,-0.05308430908523102,1.0,Low,1,1,1.0,0.5,Active,1,0.5431845918199265,High Risk,1
15767681,1005,Jakarta,53,46-55,15000000,Very High Income,58508012.77,Low Risk,142581.35921027686,0.5051618476145514,0.16834773944165438,1.0,Low,1,1,1.0,0.75,Active,0,0.6154024234805726,High Risk,1
15767729,1006,Jakarta,70,55+,23000000,Very High Income,88496.975,Very High Risk,176993.95,35398790.0,inf,2.0,Medium,2,1,1.0,0.25,Inactive,1,0.704525239383195,Very High Risk,0
15767757,1007,Jakarta,66,55+,29000000,Very High Income,38682300.4,Low Risk,23195.5,-0.11989228539662435,-0.039964096165034935,1.0,Low,1,1,1.0,0.25,Inactive,1,0.6927621122120327,High Risk,1
15767871,1008,Jakarta,49,46-55,21000000,Very High Income,11022606.48,Low Risk,97007.5,-1.7372218606418772,-0.5790740053979244,1.0,Low,1,1,1.0,0.5,Active,-1,0.6929343154609812,High Risk,0
15768072,1007,Jakarta,65,55+,21000000,Very High Income,64413010.51,Low Risk,257279.8319409886,-0.8092269292000548,-0.26986866844605684,1.0,Low,1,1,1.0,0.5,Active,0,0.6429477245773466,High Risk,0
15768104,1008,Jakarta,32,26-35,27000000,Very High Income,126269932.15,Low Risk,96113.00444918992,-0.04024233700863692,-0.013339566105559827,1.0,Low,1,1,1.0,1.0,Active,0,0.45273904076283183,Medium Risk,0
15768219,1005,Jakarta,63,55+,21000000,Very High Income,0.0,Very High Risk,0.0,0.0,,2.0,Medium,2,1,1.0,0.25,Inactive,-1,0.7119578356945989,Very High Risk,0
15768244,1007,Jakarta,28,26-35,35000000,Very High Income,193486380.6,Low Risk,214331.0,0.22191507518464598,0.07397169211116328,1.0,Low,1,1,1.0,0.5,Active,-1,0.4706550154734802,Medium Risk,0
15768270,1005,Jakarta,44,36-45,44000000,Very High Income,0.0,Very High Risk,0.0,0.0,,2.0,Medium,2,1,1.0,0.0,Inactive,0,0.6825588704608095,High Risk,0
15768474,1002,Jakarta,46,46-55,23000000,Very High Income,856462.31,Medium Risk,1001461.7890613942,190614262.0,inf,2.0,Medium,2,1,1.0,0.5,Active,1,0.6486831745405484,High Risk,0
15768476,1004,Jakarta,61,55+,26000000,Very High Income,135170493.4,Low Risk,173548.02681678635,0.22262891462784962,0.07420963875890418,2.0,Medium,2,1,1.0,0.5,Active,-1,0.5119074909385791,High Risk,0
15768530,1003,Jakarta,41,36-45,31000000,Very High Income,44827850.62,Low Risk,250157.1471442168,-1.3466411408432883,-0.4503457824563295,1.0,Low,1,1,1.0,0.5,Active,1,0.6245355598275619,High Risk,0
15768682,1007,Jakarta,37,36-45,30000000,Very High Income,153624572.85,Low Risk,239070.34069965684,0.19863330434397364,0.06633334091512935,2.0,Medium,2,1,1.0,0.75,Active,0,0.4248073770727784,Medium Risk,0
15768777,1004,Jakarta,64,55+,28000000,Very High Income,756272.3200000001,Medium Risk,537463.1015496919,121442776.0,inf,1.5,Medium,2,2,1.0,0.75,Active,1,0.5984892734011196,High Risk,1
15768887,1006,Jakarta,52,46-55,26000000,Very High Income,0.0,Very High Risk,0.0,0.0,,2.0,Medium,2,1,1.0,0.25,Inactive,-1,0.6935834824234804,High Risk,0
